epoch_start,pool,token_id,voter,final_weight,voted_weight,abstained_weight,n_voted,n_abstained,last_event_ts
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,68,0x35d42cacaa7f8958ab2427bfbfb29d73cf24dad6,156697.046817,156697.046817,312961.586491,1,1,1739992095
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,100,0x011b0a055e02425461a1ae95b30f483c4ff05be7,19789.208406,19789.208406,22733.032852,1,1,1740003817
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,105,0x823853455012801dfa2b9874d95a66c57b7013b1,31905.361008,31905.361008,0.0,1,0,1740002013
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,114,0x7455b2b0fa3e38051cc1744b7f4a49d34a7c824c,0.0,0.0,51943.545455,0,1,1739994361
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,209,0xfcbb477ec276476b6029ed0467f28f5ac1712884,6975.816689,6975.816689,6975.816689,1,1,1740005327
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,234,0xf5db7500f174cf40a3c4a21416465e665ed1e925,33933.894941,33933.894941,33887.063644,1,1,1740004201
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,262,0x32af25467b00aae516505b3331cfec52092ea5ba,30813.781846,30813.781846,30813.781846,1,1,1740005787
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,349,0x90f15e09b8fb5bc080b968170c638920db3a3446,92600.842251,92600.842251,0.0,1,0,1739996029
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,441,0x6e8f4abe22c5c003b1fd0ade21ba617a84ee4a3f,17740.767013,17740.767013,0.0,1,0,1739996127
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,475,0xda1d9534bef3344fa5be3b644b767b349e7415c7,12382.598341,12382.598341,0.0,1,0,1740001903
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,1155,0x8caaf4cb80ba7cbbbb324066bd03eae3fc98f813,4577.923322,4577.923322,4577.923322,1,1,1740004905
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,1387,0xa5ecc068db75ffb36d157625b08e747895a03d18,9410.631215,9410.631215,9384.533479,1,1,1739989003
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,1413,0x99389a064d89778ee2fa71a2d570791f61cf8555,3148.709372,3148.709372,1574.354686,1,1,1739998081
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,1456,0x78f214cf1287b5c97df55a285e885b09c0d43e3d,0.0,0.0,2620.631289,0,1,1739990757
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,1746,0xa4f0b6899ca568df1595a3d12054499e5e1c9faf,0.0,0.0,6085.574102,0,1,1739468959
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,1996,0x9b590cae0949b46aade82bdfbf9fe427173a948e,2382.090499,2382.090499,0.0,1,0,1740000237
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,2619,0xd4f537901080542baf88a54fe899fc004a42cb50,3759.561548,3759.561548,3754.373073,1,1,1739994927
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,2743,0x2a724be1b63caec1c3ef95834fdd443c3347ee1d,765.413029,765.413029,765.413029,1,1,1739969639
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,2873,0x9a62db4c17146172c0b88e7e439df169a0f93e0e,1235.014035,1235.014035,0.0,1,0,1739993779
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,2881,0xd670a99b9ad6b9fe256294f51cfe5f38e51d54aa,247.88291,247.88291,244.273172,1,1,1740002545
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,3066,0x9e59edf20d62acbc689d5e72b8f72fedd7a3d282,2796.115759,2796.115759,2498.527628,1,1,1740004365
2025-02-13,0x016df91005f30039c9f1a89b44db5e8c60613603,3164,0x4d26f0e78c154f8fda7acf6646246fa135507017,6829.67868,6829.67868,3405.35183,1,1,1739907103
