epoch_start,pool,token_id,voter,final_weight,voted_weight,abstained_weight,n_voted,n_abstained,last_event_ts
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,90,0x57622d4c4be22ab9ad3da104dc281d738e6f5b6a,0.0,0.0,337282.757876,0,1,1746739001
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,105,0x823853455012801dfa2b9874d95a66c57b7013b1,16185.183648,16185.183648,0.0,1,0,1747254317
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,253,0x7bfee91193d9df2ac0bfe90191d40f23c773c060,157785.809783,157785.809783,0.0,1,0,1746811677
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,420,0x8cc1547f2aebbbaa9466310355110427449a937f,3417.711691,3417.711691,0.0,1,0,1747259793
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,955,0x9cb016669c235ccebcd2fbbffa2d8d3a2247b02c,0.0,0.0,10355.592497,0,1,1747263281
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,1022,0x88f08753d440abe800f46f7114fba8045b0022a2,14962.047162,14962.047162,0.0,1,0,1746768983
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,1054,0x28ac01ebf289292783cfaad9bbf2c7fe2666dfbd,16026.033625,16026.033625,0.0,1,0,1746748885
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,1190,0x843ca717461a5d27ec57d26e07618599c7ee4252,29402.032847,29402.032847,0.0,1,0,1746721187
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,1575,0x31e1c86c87791c903ccb82726e11a761187ef694,8083.895736,8083.895736,0.0,1,0,1746763233
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,2100,0x8bbec86ed6a27d8654aa601e364a3f1a359cf428,4541.506757,4541.506757,0.0,1,0,1746779805
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,2595,0xc4f2980b4826881f2cb9cfb05b60c0ab1b62061c,3420.79206,3420.79206,0.0,1,0,1746773311
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,2615,0x7d9f4a3ab2568f61c9087a8b5506dfcd5e8fea49,3768.815074,3768.815074,0.0,1,0,1746802535
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,2876,0x1d8c4d80464270afb50576cab66f08a29903747f,0.0,0.0,2583.30251,0,1,1747242715
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,3149,0x99329a9d73f7136ee28e344bd85132eeafae3fdc,1972.105976,1972.105976,0.0,1,0,1746798897
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,3154,0x9d32f1e7c5ff707e92b4b30937a1e5e2c2de2462,0.0,0.0,2063.154201,0,1,1747244631
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,3279,0x57e4b60e9298b248ecb93974ddb3822d56c809ca,1377.258665,1377.258665,0.0,1,0,1746742725
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,3456,0x7b21cafe498eae8697ffef0be12f771db20f2a4a,1529.156187,1529.156187,0.0,1,0,1746783467
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,3487,0xe1dbd2c71ded411db6ce029785e9ba9c1ae0c801,1485.877979,1485.877979,0.0,1,0,1746805361
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,3566,0xacd65b8e9d50128780a114a16d8e9870e19c82c3,1351.342317,1351.342317,0.0,1,0,1746810181
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,3972,0x40002c2dd52da0d1cf5aba23b7397ad3b5b273e1,971.178218,971.178218,0.0,1,0,1746781799
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,4482,0xfc427d3112ccef24dce7fda59238aceca2b8105a,652.950929,652.950929,0.0,1,0,1746770609
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,4969,0x26fc32e5e035d8b37b9aeb00ae1068b3bd986fde,455.616107,455.616107,0.0,1,0,1746790423
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,5052,0x7cc303fa514cd156933b162471135bdedbffd8c8,206.549532,206.549532,0.0,1,0,1746761053
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,5343,0x4335737ab8e25469ec173916b17c9389a1a5dbad,365.440756,365.440756,0.0,1,0,1746802981
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,5507,0x40f72daeaeda249c46fec757196988d5e8f43f94,407.8821,407.8821,0.0,1,0,1746755253
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,6164,0x374c5b6e97d06cb17d46a27b231fb010a45bec54,271.782135,271.782135,275.554229,1,1,1747242149
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,6292,0xa9a3187d4ec0883aa4d44462b8b030dab7bd861a,396.061698,396.061698,0.0,1,0,1746743813
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,6575,0x1f1b1e1a3d061f80d2a4396178e10e228e8bdc08,273.560598,273.560598,0.0,1,0,1746810433
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,6806,0x16c5d7862f5e42b578c5b86bdf1f3887fdc0f412,1380.053078,1380.053078,0.0,1,0,1746768459
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,7691,0x432074e120ff63066021ad3674f55d8056db1c44,246.181302,246.181302,0.0,1,0,1746767361
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,8728,0xbdc534f2bff1c03084c6f1718b2339216766b717,0.31754,0.31754,0.0,1,0,1746787899
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,9081,0x81304f07bb9c9c66cc64100a5d827810e6a65303,134.053991,134.053991,0.0,1,0,1746800025
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,10261,0x97d37e8b619cf4c6145da456766ca4fa157292d3,3169.393147,3169.393147,0.0,1,0,1747197285
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,10630,0xdaaffba0ab113acbee5c65ecdcccdc60aaf7d110,511.204691,511.204691,0.0,1,0,1747261673
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,11022,0xea6d4b6962d9c19c62dd391bbf4c5e7a3ac0632a,490.587349,490.587349,0.0,1,0,1747261855
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,11895,0x9fa78a77d34bba38924bbf1e05829e39f6952460,4694.284749,4694.284749,0.0,1,0,1747263329
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,14305,0x018bd3c77dac577e7f02b4ba743a852ad9650c88,94.41228,94.41228,0.0,1,0,1746806749
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,19043,0x5b95a971b4583a5f011e9da082acdd679b870d06,1048.853766,1048.853766,0.0,1,0,1746790425
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,33634,0x3d624acf80e218c8e19863f70eba0cf8788f56ce,211.909436,211.909436,0.0,1,0,1746807901
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,36630,0x22a79cf19ab91f26490285d823edbd13e5431b2a,25564.844494,25564.844494,0.0,1,0,1747231217
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,36803,0xf5777c26a144132a3fb708cc98a91f2bd8207b23,426.423123,426.423123,0.0,1,0,1746798265
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,39470,0x370b5a8aa6d7ed0bc3dd4674680b78b5dd55d87e,159.644386,159.644386,0.0,1,0,1746759865
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,40692,0x6b436ef7dbc022ef70fcce0ecd41c037779275d1,1478.755992,1478.755992,0.0,1,0,1747259223
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,40714,0xc1af2a378d98b43c574eb2d021e273935707a3ef,1716.000167,1716.000167,0.0,1,0,1746790189
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,40972,0x6a87dd44fb782ee9b09b203ac6ad412b8c146797,384.465636,384.465636,0.0,1,0,1746761263
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,44296,0xb8edb55660714a4fc8d7c4c723a20ca312b6913a,3161.140815,3161.140815,0.0,1,0,1747262687
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,44741,0x1cf9912e7a45918f780fb4794aac56c963307727,62.485158,62.485158,0.0,1,0,1746792273
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,61443,0xb8edb55660714a4fc8d7c4c723a20ca312b6913a,1625.049711,1625.049711,0.0,1,0,1747262645
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,63790,0x6e2ffca84eef1a4f1e307fb2f1d4a58593eced2d,106.308507,106.308507,0.0,1,0,1746768457
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,64670,0xddbf9b877cb0c33c4d381a7db9319b18639eada6,23.806581,23.806581,0.0,1,0,1746776613
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,65269,0x21bff47096014bd377a697fbd8137c73efe884f0,3153.254134,3153.254134,0.0,1,0,1746740337
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,65583,0x6b436ef7dbc022ef70fcce0ecd41c037779275d1,1602.185208,1602.185208,0.0,1,0,1747259205
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,66218,0x8aafcb8a08e62f5902a468b98f0c519b2e0dff50,146.569836,146.569836,0.0,1,0,1746803915
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,66835,0x1416014adb4e5613c75635910382e8daf25302c6,420.770753,420.770753,0.0,1,0,1746768547
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,67000,0x91f676e186ab47e7724cb2fd8cdcb5460b1da5d2,3537.602044,3537.602044,0.0,1,0,1747211779
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,68120,0xcf1cc41cb074a8c3c8eea60abaf638b093e070aa,3.722708,3.722708,0.0,1,0,1746804551
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,68742,0x51c29c37ff4bb2cb3541b0758eac48382071b506,350.837098,350.837098,0.0,1,0,1746788951
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,70156,0x9175a64882d239cd35d88aef071e1657c6e03351,25.42567,25.42567,0.0,1,0,1746765863
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,71837,0xbe71f39d7d50a798844ac27e873db867e596a1b6,2627.759072,2627.759072,0.0,1,0,1747121991
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,71847,0xff6e602eecb1cc74a7b5517fa2034f05b63882bc,4755.661024,4755.661024,0.0,1,0,1747122625
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,72231,0x4e0e43f2e64cb21cced45335e59646a6a86e74ac,1429.679711,1429.679711,0.0,1,0,1747261793
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,72752,0xea9c7c1ef52a9738f5a1585fea708aa8b7294543,9.991656,16.88367,6.892014,2,1,1746810781
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,73221,0x91f676e186ab47e7724cb2fd8cdcb5460b1da5d2,3098.785317,3098.785317,0.0,1,0,1747211801
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,73765,0x91f676e186ab47e7724cb2fd8cdcb5460b1da5d2,3270.606262,3270.606262,0.0,1,0,1747211813
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,73961,0xbe6695fb4c6fed0385568a3dd1873746054ed958,6369.16336,6369.16336,0.0,1,0,1747263427
2025-05-08,0x006b41c8b19e73324808ece954dddff978c9c8f3,76479,0x57622d4c4be22ab9ad3da104dc281d738e6f5b6a,0.0,0.0,33139.230841,0,1,1746739035
